"SCOPUS_ID","EID","Title","Authors","Author IDs","Author Affiliations","Creators","Publication Name","eISSN","Volume","Page Range","Cover Date","DOI","Cited By Count","Aggregation Type","Subtype","Subtype Description","Source ID","Open Access","URL","Abstract","Subject Classification","Affiliation Names","Affiliation Cities","Affiliation Countries"
"84952651483","2-s2.0-84952651483","Energy management: A case study on the malaysian government office building","Nawi M.N.M., Baharum F., Rajemi M.F., Ibrahim J.A., Tahir M.Z.","55211244500, 55539925000, 35559828100, 36559291800, 56946268900","60212344, 60000906, 60212344, 60212344, 60212344","Nawi M.N.M.","International Journal of Applied Engineering Research","09739769","9","7865-7871","2014-01-01","N/A","2","Journal","ar","Article","21100217234","0","https://api.elsevier.com/content/abstract/scopus_id/84952651483","Based on the current needs of the sustainable and green technology in Malaysian construction industry, this research is led to look for and distinguish chances to better oversee energy use including the procedure of comprehend when, where, and how energy is utilized in a building. The motivation behind this research is to give a best practice rule as a pragmatic instrument to help construction industry in Malaysia to enhance the energy efficiency of the workplace building during the post construction by auditing the current practice of the building operation and maintenance in order to optimize the usage and reduce the amount of energy input into the building. Accordingly, this paper will review the current issue in energy management, and to investigate the energy flow in a building and also its energy dynamics. There were a few courses of action included and concentrated on specialized systems, for example, energy metering, tracing, harvesting, and auditing based on the case study. A Government office building in Putrajaya was chosen as a proper detailed analysis for this research. Toward the end of this exploration, it will suggest a vital approach or model in a particular rule for empowering energy efficient operation and maintenance in the office building.","Engineering (all)","College of Business, Universiti Utara Malaysia","Sintok","Malaysia"
"84949807327","2-s2.0-84949807327","Global supply chain capabilities in Malaysian textile and apparel industry","Lee K.L., Udin Z.M., Hassan M.G.","57193063596, 6506003960, 36544895000","60212344, 60212344, 60212344","Lee K.L.","International Journal of Supply Chain Management","20507399","3","31-40","2014-01-01","N/A","12","Journal","ar","Article","21100429502","0","https://api.elsevier.com/content/abstract/scopus_id/84949807327","In today's dynamic business environment, the competition is no more between firms; however, between supply chains to gain competitive advantages. This leads to global supply chain. In the global supply chains, the potential of global supply chain capabilities for growth is very promising. Despite the incredible expansion of the industry, particularly Malaysian textile and apparel supply chain, there has been relatively a handful academic study that looked specifically in the area of global supply chain capabilities and performance. This resulting in very little attention has been paid to the power of global supply chain capabilities by researchers and practitioners. This study is derived from the concept of resource based view in supply chain management. This study aims to investigate the relationship between global supply chain capabilities and supply chain performance in Malaysian textile and apparel industry. By thorough reviewing the supply chain management literatures, this study found that there is a relationship between global supply chain capabilities, namely relational capability, technological capability, and organizational culture capability, and supply chain performance. From the underpinning theory and thorough literature review of the study area, this study provides a unique theoretical framework intended to aid researchers and practitioners to develop a more comprehensive understanding of the linkages between global supply chain capabilities and supply chain performance.","Management Information Systems, Information Systems, Information Systems and Management","College of Business, Universiti Utara Malaysia","Sintok","Malaysia"
"84949800731","2-s2.0-84949800731","Scraps management with lean six sigma","Shing C.K., Nadarajan S., Chandren S.","57002985000, 35173494600, 35172709300","60114444, 60002763, 60212344","Shing C.K.","International Journal of Supply Chain Management","20507399","3","121-127","2014-01-01","N/A","8","Journal","ar","Article","21100429502","0","https://api.elsevier.com/content/abstract/scopus_id/84949800731","Increasing waste and scraps reflects low productivity as ratio input to output reduces. By all means, organizations are required to kick in with ultimate objective of cost reduction through process change to improve speed, low cost raw materials, revised preventive maintenance, and manpower reduction. Asian practitioners and western practitioners develop new approach to minimize waste and be cost effective in production. In the new millennium, the established methods developed in 20th century don't seem to suffice as demand volume increases. The call for the fusion of different methods to harvest the best of different methodologies has begun. Tools and approach used are not just effective but improve robustness in production processes as well. Bottom line contribution of the Lean Six Sigma approach manages scraps generating rate as well as improving throughput rate through wastes reduction.","Management Information Systems, Information Systems, Information Systems and Management","II-VI Incorporated","Saxonburg","United States"
"84949780818","2-s2.0-84949780818","Dynamic supply chain capabilities: A case study in oil and gas industry","Saad S., Udin Z.M., Hasnan N.","56428595800, 6506003960, 55154817300","60004351, 60212344, 60002763","Saad S.","International Journal of Supply Chain Management","20507399","3","70-76","2014-01-01","N/A","8","Journal","ar","Article","21100429502","0","https://api.elsevier.com/content/abstract/scopus_id/84949780818","Supply chain (SC) is a dynamic process that entails a continuous flow of information, materials and funds across multiple functional areas, within and between chain members in order to meet customer's requirements and to maximize their profit. Such dynamic process requires instantaneous acquisition and constant re-evaluation of partners, technologies and organizational structures. However, firms may encounter problems related to the dynamic process. Petroleum companies, in this globalization era are one of the dynamic supply chain entities, which require dynamic processes of capabilities, due to their high degree of uncertainties. Motivated by the complexity of uncertainty in the petroleum companies and its typical characteristic of SC, this study intends to understand the process of dynamic SC management. Using the resource-based view and organizational learning theory as the basis for developing the framework of the study, this study aimed to identify and understand the process of dynamic SC capabilities. Company in oil and gas in Malaysia will be chosen as the sample case in understanding the process of the dynamic SC capabilities and SC performance. Due to the subjectivity of the study that requires understanding process of SC, this study proposes to employ interpretive paradigm where it would guide towards rigour qualitative methodology. This study will provide rich and thick description of the dynamic of SC where the outcome will contribute to the managerial and theoretical perspective of SC management in oil and gas industry.","Management Information Systems, Information Systems, Information Systems and Management","Universiti Teknologi MARA","Shah Alam","Malaysia"
"84949744805","2-s2.0-84949744805","Service supply chain management in Malaysia: Feasibility towards sustainable system","Shing C.K., Nadarajah G., Nadarajan S.","57002985000, 57003650900, 35173494600","60114444, 60212344, 60212344","Shing C.K.","International Journal of Supply Chain Management","20507399","3","23-28","2014-01-01","N/A","1","Journal","ar","Article","21100429502","0","https://api.elsevier.com/content/abstract/scopus_id/84949744805","Service industry posts many improvement opportunity in supply chain system, adopting from the experiences in manufacturing industry. Though some global and local giant corporation has begun implementing a more systematic and complex supply chain system in the firm, the sustainability of the implementation is still in a challenging stage. This is highly due to the infant characteristic that the system bears in the new industries. Cost and quality constraints demands for service supply chain management in Malaysia's service firms to mature quickly in today's highly paced technological world. This includes on time delivery, raw material inventory control, planning, and quality control in service. The Malaysian market focus migrates to postindustrialization leading a positive surge in service sector's growth which requires improvements in service sector for better quality deliveries. Adoption of sustainable service supply chain improves the business management upon maturity.","Management Information Systems, Information Systems, Information Systems and Management","II-VI Incorporated","Saxonburg","United States"
"84949743407","2-s2.0-84949743407","Challenges of warehouse operations: A case study in retail supermarket","Saleheen F., Miraz M.H., Habib M.M., Hanafi Z.","57003333900, 57003275500, 25654921300, 55837866600","60002763, 60002763, 60002763, 60002763","Saleheen F.","International Journal of Supply Chain Management","20507399","3","63-67","2014-01-01","N/A","18","Journal","ar","Article","21100429502","0","https://api.elsevier.com/content/abstract/scopus_id/84949743407","The research represents a case study on Bangladesh retail supermarket. The study demonstrates the intricacies of warehouse management practice. It elaborates the dynamics of retail supply chain and the spiral affects how warehouse can play a significant role. In addition to this, the study identifies external factors, market trends, and possible barriers which influence the overall performance of warehouse operation. The paper is based on secondary data that encompassed three major retail chains in Bangladesh. The paper also reveals opportunities to improve warehouse performances in terms of planning, design and operation. The authors demonstrate some recommendations for industry practitioners to achieve a higher level of productivity in warehouse management.","Management Information Systems, Information Systems, Information Systems and Management","Universiti Utara Malaysia","Sintok","Malaysia"
"84949432322","2-s2.0-84949432322","The Tropical Spice Garden in Penang, Malaysia","Kasim A.","23060623200","60002763","Kasim A.","Spices and Tourism: Destinations, Attractions and Cuisines","N/A","N/A","128-149","2014-01-01","N/A","0","Book","ch","Book Chapter","21101077647","0","https://api.elsevier.com/content/abstract/scopus_id/84949432322","N/A","Economics, Econometrics and Finance (all), Business, Management and Accounting (all)","Universiti Utara Malaysia","Sintok","Malaysia"
"84948844973","2-s2.0-84948844973","Spatial features terms for describing lung nodule location in chest X-Ray images","Saad M.N., Muda Z., Sahari Ashaari N., Abdul Hamid H.","36447788300, 15925994700, 26423275000, 14048409400","60002763, 60001821, 60029395, 60002763","Saad M.N.","Frontiers in Artificial Intelligence and Applications","18798314","265","608-619","2014-01-01","10.3233/978-1-61499-434-3-608","0","Book Series","cp","Conference Paper","19500157321","0","https://api.elsevier.com/content/abstract/scopus_id/84948844973","Spatial features have gained attention in CBIR researches as a mean to represent image properties currently. These features provide fine queries to locate object location as well as its relation with others within an image. In fact, spatial features which is portrayed by spatial features terms (SFT) such as left, right, on and in, have been applied in many research domains to denote image attributes. Although the features play an important role in representing image, yet, many researches still rely on visual features for that matter. This condition is also applied in medical image such as Chest X-ray (CXR) image. There is less effort done to identify the actual SFT that should be used to describe the anomalies like lung nodule in CXR image. To overcome this problem, collection of SFTs for describing CXR image must be identified. Hence, this paper presents the effort in identifying the type of SFT that should be used to describe lung nodule in CXR. In order to identify the term, ten radiologists were asked to describe lung nodules in ten CXR images. As a result, five SFTs that are frequently use to describe the image, i.e. left, right, upper, middle and lower were derived from the descriptions. These SFTs are able to visualize the lung region divisions vertically and horizontally within CXR image.","Artificial Intelligence","Universiti Utara Malaysia","Sintok","Malaysia"
"84947592768","2-s2.0-84947592768","Anticipatory competence building: Towards a measurement model","Nair H.A.P., Kumar D., Ramalu S.S.","56227556900, 56044294600, 55496918100","60212346, 60212346, 60212346","Nair H.A.P.","International Journal of Applied Business and Economic Research","N/A","12","649-668","2014-01-01","N/A","0","Journal","ar","Article","21100218545","0","https://api.elsevier.com/content/abstract/scopus_id/84947592768","Identification of resources that will be a source of competitive advantage is not a simple task for today's firms, since many of the characteristics attributed to them can only be intuitively perceived. The available competence frameworks capture the competence requirements for a family of clear and present jobs. In a fast moving business world of new products and technology, companies are grappling with the requirement to generate, acquire and internalize newer competence required for future products. This study examines Anticipatory Competence Building (ACB) as an essential moderator between Technology Competence Obsolescence (TCO) and Organisational Health (OH) in the Information and Communication Technology (ICT) sector. In this paper, we argue that ACB can be developed into a measurement model with five distinct dimensions, namely Competence obsolescence, Future competence, Technology research, Market orientation and Competence renewal. The data is consolidated using the Delphi technique with the opinions of experts from diverse fields within Malaysia. The study ratified an ACB model consisting second order constructs with 17 factors which collectively influence the degree of TCO and OH in an Organization. These factors are itemized to convert the model into a survey based instrument of measure. The model gives practitioners a refreshed look at the current competency framework to be wary about the imminent and essential future competencies.","Business and International Management, Economics and Econometrics","Othman Yeop Abdullah Graduate School of Business","Kuala Lumpur","Malaysia"
"84947585931","2-s2.0-84947585931","Entrepreneurial orientation instrument (EOI): Integrating mixed mode of research in instrument construction","Muhammad A.S., Dileep K.M., Ramalu S.S.","57220606505, 56181601000, 55496918100","60212346, 60212346, 60212346","Muhammad A.S.","International Journal of Applied Business and Economic Research","N/A","12","759-782","2014-01-01","N/A","1","Journal","ar","Article","21100218545","0","https://api.elsevier.com/content/abstract/scopus_id/84947585931","There are quite a few instruments exists in the literature to measure the concepts of entrepreneurial orientation of university students. Meanwhile, the employed variables and their appropriateness to contextualize the topic within industries and the education sectors, have created confusion. These variances evidently may be observed and applicable in the context of western perspective using the existing instruments. However, they cannot apply in the context of eastern perspective when they gain validity and reliability. In this context, an instrument was developed to measure factors of entrepreneurial orientation and particularly focusing on individual factors, in the education sector. The process of instrument development was initially conducted through qualitative method and followed the by quantitative method. The study adopted various techniques including content analysis, and personal interviews with thestudents, followed by focused group discussion and Delphi technique with expert. After identifying the variables through Delphi technique,the variables were tested to meet the validity and reliability through quantitative method. This study utilized content, construct and face validity to validate sub-factors and items generated in the instrument. It was finalized that there are 39 items under 6 sub-factors of entrepreneurial orientation.","Business and International Management, Economics and Econometrics","Othman Yeop Abdullah Graduate School of Business","Kuala Lumpur","Malaysia"
"84947567054","2-s2.0-84947567054","Instrument development of business incubation center","Sahban M.A., Dileep K.M., Liba S.","57217972073, 56181601000, 56516985400","60212346, 60212346, 115990303","Sahban M.A.","International Journal of Applied Business and Economic Research","N/A","12","729-757","2014-01-01","N/A","0","Journal","ar","Article","21100218545","0","https://api.elsevier.com/content/abstract/scopus_id/84947567054","Relatively a few instruments are prevailing in the literature that to measure the adequacy of business incubation centers which groom young graduates to become an entrepreneur. Though several instrumentsare existing in the west, contextualizing the concept of business incubation centers, its suitability and the appropriateness are less observed in Asian countries. In this scenario, the present research has looked into the factors contributing to a good business incubation center. In order to identify the factors related to business incubation centers this study has initially followed content analysis and in-depth interviews with the students. Soon after identifying the factors, it has been subjected to the expert opinion based on Delphi technique. Assuring the rigorousness of qualitative research process this study further tested its reliability with quantitative research. Finally,an instrument has developed with seven sub-factors of business incubation centers having 55 items spread around, contextualizing the measurement among Indonesian business graduates.","Business and International Management, Economics and Econometrics","Othman Yeop Abdullah Graduate School of Business","Kuala Lumpur","Malaysia"
"84946543525","2-s2.0-84946543525","Drivers and barriers in sustainable manufacturing implementation in Malaysian manufacturing firms","Nordin N., Ashari H., Hassan M.G.","50861727500, 55912265300, 36544895000","60212344, 60212344, 60212344","Nordin N.","IEEE International Conference on Industrial Engineering and Engineering Management","2157362X","2015-January","687-691","2014-01-01","10.1109/IEEM.2014.7058726","40","Conference Proceeding","cp","Conference Paper","21100197517","0","https://api.elsevier.com/content/abstract/scopus_id/84946543525","Sustainable manufacturing practices seek to optimize production efficiency while minimizing environmental impact. Nowadays, the implementation of sustainable manufacturing practices in companies has increased. By implementing sustainable manufacturing practices, firms can gain better access to international markets; enhance business profile, consumer perceptions and corporate reputation and increase the manufacturing capacity. However, the implementation of sustainable manufacturing practices is posed to many drivers and barriers in light of the benefits manufacturing firms stand to gain from this initiative. This paper aims to investigate the drivers and barriers of sustainable manufacturing implementation in Malaysia. In this study, data were collected by using a self-administered questionnaires. The result shows that the increment in the overall cost of implementation is regarded as the main barrier to implementing sustainable manufacturing practices while environmental regulation and top management commitment are regarded as the main drivers. This research has been able to highlight the important barriers and drivers of implementing sustainable manufacturing practices through which industries can improve the manufacturing practices to offset the negativity on the environment.","Business, Management and Accounting (miscellaneous), Industrial and Manufacturing Engineering, Safety, Risk, Reliability and Quality","College of Business, Universiti Utara Malaysia","Sintok","Malaysia"
"84946155155","2-s2.0-84946155155","Task performance fraud risk assessment on forensic accountant and auditor knowledge and mindset in Nigerian public sector","Popoola O.M.J., Ahmad A.C., Samsudin R.S.","56684840000, 57216250369, 56685328300","60212344, 60212344, 60212344","Popoola O.M.J.","Risk Governance and Control: Financial Markets and Institutions","20774303","4","84-90","2014-01-01","10.22495/rgcv4i3c1art2","3","Journal","ar","Article","21100389315","1","https://api.elsevier.com/content/abstract/scopus_id/84946155155","This paper discusses task performance fraud risk assessment and forensic accountant and auditor knowledge and mindset in the Nigerian public sector. The aim of the study is to examine the fraud risk assessment in the Nigerian public sector through the efficient utilisation of forensic accountant and auditor knowledge and mindset. The effect will enhance the corporate governance and accountability practices among public sector accountants and auditors in Nigeria.","Finance, Economics and Econometrics, Strategy and Management","College of Business, Universiti Utara Malaysia","Sintok","Malaysia"
"84945335409","2-s2.0-84945335409","Estimating influence of toe factors on e-government usage: Evidence of jordanian companies","Thi L.-S., Lim H.-E., Al-Zoubi M.I.","56715849800, 16203167300, 57208256220","60002763, 60002763, 60002763","Thi L.S.","International Journal of Business and Society","N/A","15","413-436","2014-01-01","N/A","11","Journal","ar","Article","19600162006","0","https://api.elsevier.com/content/abstract/scopus_id/84945335409","This paper examines the effect of TOE (Technology, Organizational and External) factors on the usage of e-government among Jordanian public listed companies. Results reveal that in Jordan, companies that are categorized as basic adopters of e-government mainly used e-government for seeking information and contracts (procurement) and TOE factors are generally found to have insignificant effect on the usage. On the other hand, TOE factors are found to have significant effect only on advanced adopters of e-government that mainly used e-government for financial and business integration purposes.","Business and International Management, Finance, Economics and Econometrics, Strategy and Management","Universiti Utara Malaysia","Sintok","Malaysia"
"84945297710","2-s2.0-84945297710","Attributes of ethical leadership in leading good governance","Othman Z., Rahman R.A.","55094406200, 14056882400","60002763; 60020134, 60004351","Othman Z.","International Journal of Business and Society","N/A","15","359-372","2014-01-01","N/A","14","Journal","ar","Article","19600162006","0","https://api.elsevier.com/content/abstract/scopus_id/84945297710","The aim of this study is to present a practical and rational perspective of corporate governance. Specifically, this study explores the concept of ethical leadership in relation to corporate governance. It introduces morality as a core element in creating good governance practices, starting from the premise that corporate governance is subjective. We must therefore consider the social reality in which corporate governance is based. As such, inquiry about the social reality is required. Based on that premise, qualitative methodology is employed to gather views about the concept of ethical leadership in the context of corporate governance. The socially constructed reality of this study is represented by individuals who were categorised as experts and corporations known to have a high standard of corporate governance. Views from the subjects about ethics in the perspective of corporate governance were gathered. Content analysis was used to analyse the data. Triangulation techniques of data collection were adopted to provide richness and thickness to the data. Interviews, document analysis and observations were used to understand the reality of the research issue. Triangulation techniques support the validation and reliability of data. The research found several ethical leadership attributes that are essential to guide corporate governance practices. They are fundamental elements that have emerged from the data. This paper develops a framework around the dimensions of ethical leadership relative to the Malaysian business environment. The paper advances an understanding of ethical leadership in the Malaysian business environment and offers an agenda for future research in the corporate governance field.","Business and International Management, Finance, Economics and Econometrics, Strategy and Management","Bayes Business School, City University of London | Universiti Utara Malaysia","London | Sintok","United Kingdom | Malaysia"
"84942932512","2-s2.0-84942932512","Analysis of the tests developed by the courts in determining the existence of an employee or an independent contractor relationship in the imposition of vicarious liability in Malaysia","Masum A.","55962221100","60002763","Masum A.","Pertanika Journal of Social Science and Humanities","22318534","22","99-110","2014-01-01","N/A","0","Journal","ar","Article","19600162021","0","https://api.elsevier.com/content/abstract/scopus_id/84942932512","Employers are said to be vicariously liable for the torts of their employees which are committed during the course of employment. It is critical that business owners correctly determine whether the individuals providing services are employees or independent contractors. Employers or 'masters' will only be liable for the torts of their employees or 'servants' as they are called in law. They will not usually be liable for the torts of their independent contractors (subject to some exceptions). It is, therefore, necessary to establish the status of the person who committed the wrongful act. The task of the court is to interpret the contract of employment. In order to make such a distinction, the courts have adopted certain tests. However, the courts have been unable to formulate a concise definition of the terms 'employee' and 'independent contractor' that will furnish an accurate test to be applied in determining whether one is acting for another as servant or as an independent contractor. In Malaysia, the courts generally favour the control test. While the control test may have been persuasive in the past, in modern industrial society, with its increasingly sophisticated division of labour, the test is not always effective. In many cases employees may have technical skills and knowledge not shared by their employers. The purpose of this article is to examine these tests and the problems posed by the tests used by the Malaysian courts in an attempt to draw a distinction between an employee and an independent contractor in the context of vicarious liability.","Business, Management and Accounting (all), Arts and Humanities (all), Social Sciences (all), Economics, Econometrics and Finance (all)","Universiti Utara Malaysia","Sintok","Malaysia"
"84942849517","2-s2.0-84942849517","Corporate rehabilitation: Informal corporate rescue mechanisms for troubled companies in the United Kingdom and Malaysia","Azmi R., Razak A.A.","55445365900, 56884185100","60002763, 60025577","Azmi R.","Pertanika Journal of Social Science and Humanities","22318534","22","161-182","2014-01-01","N/A","2","Journal","ar","Article","19600162021","0","https://api.elsevier.com/content/abstract/scopus_id/84942849517","Corporate insolvency law aims to provide instruments of corporate survival or rescue. The revival of companies on the brink of economic collapse may involve rescue procedures that go beyond the normal managerial responses to corporations in distress and they may operate through both informal mechanisms and formal legal procedures. Most importantly only viable companies and businesses deserve to be rescued. There are various types of rescue actions to turnaround corporate fortunes at a time of corporate crisis. This could be in the form of a broad range of restructuring activities. This article examines the informal rescue practices and mechanisms available to troubled companies in the UK and Malaysia. Some common rescue mechanisms that are discussed include sell-offs, management buy-out (MBO), debt for equity conversion, retrenchment, redundancy as well as 'workout' arrangements to restructure debts owed by companies to banks or creditors.","Business, Management and Accounting (all), Arts and Humanities (all), Social Sciences (all), Economics, Econometrics and Finance (all)","Universiti Utara Malaysia","Sintok","Malaysia"
"84941952052","2-s2.0-84941952052","Managing persons with disabilities: In the context of employment right","Wahab H.A., Ayub Z.A.","56344803100, 56857349700","60002763, 60002763","Wahab H.A.","The Role of Service in the Tourism and Hospitality Industry - Proceedings of the 2nd International Conference on Management and Technology in Knowledge, Service, Tourism and Hospitality, SERVE 2014","N/A","N/A","91-96","2014-01-01","10.1201/b18238-16","1","Conference Proceeding","cp","Conference Paper","21100408968","0","https://api.elsevier.com/content/abstract/scopus_id/84941952052","It is the fact that the rate of employment of Persons With Disabilities (PWDs) remains low if compared to those without disabilities. This paper highlights the legal framework available in Malaysia that offer for safeguarding the PWDs’ rights, interests and wellbeing, with particular focus is given to the area of employment. Among the issues of concern are their rights of employment, and also problems encountered such as job discrimination and accessibility. In discussing the issues, the authors analyze the main legislation for the PWDs, namely, the Persons With Disabilities Act 2008. It concludes that substantive law that merely acknowledges the rights of PWDs are insufficient without proper initiatives and efforts to further support the PWDs’ surroundings particularly in terms of their movement and accessibility. Furthermore, understanding, willingness and cooperation from the society in general, and the employers in particular, are indeed essential.","Tourism, Leisure and Hospitality Management, Computer Science Applications","Universiti Utara Malaysia","Sintok","Malaysia"
"84941242880","2-s2.0-84941242880","A strategy for improving construction projects sustainability through value management approach","Nawi M.N.M., Jalaluddin S.M.F.W.S., Zulhumadi F., Ibrahim J.A., Baharum F.","55211244500, 56829412700, 56067037800, 36559291800, 55539925000","60002763, 60002763, 60002763, 60002763, 115319253","Nawi M.N.M.","International Journal of Applied Engineering Research","09739769","9","28377-28385","2014-01-01","N/A","23","Journal","ar","Article","21100217234","0","https://api.elsevier.com/content/abstract/scopus_id/84941242880","Currently, many construction developers are shifting their business toward green building. Towards green building, the key elements of sustainability should be early considered and integrated during the design stage. Unfortunately, most of the construction projects especially in Malaysia are still implement the traditional design and construction process. This traditional construction process has been widely criticised for its fragmented approach for project delivery and its failure to form effective teams. Due to that problem, a number of issues have recently arisen such as reworks, time delay, rising costs, lack of communication and coordination, and wastages. This paper through literature review aims to highlight the potential on how Value Management approach can assist the design and construction process in order to minimise the fragmentation issue towards sustainable building in the future.","Engineering (all)","Universiti Utara Malaysia","Sintok","Malaysia"
"84938067686","2-s2.0-84938067686","The determinants of involuntary delisting rate in the Egyptian IPO equity market","Algebaly E.-A.M., Ibrahim Y., Ahmad-Zaluki N.A.","56741266700, 36625488000, 16024142900","60011568, 60212344, 60212346","Algebaly E.A.M.","Review of Accounting and Finance","17587700","13","171-190","2014-01-01","10.1108/RAF-04-2012-0035","7","Journal","ar","Article","19900191721","0","https://api.elsevier.com/content/abstract/scopus_id/84938067686","Purpose - The purpose of this paper is to examine the determinants of involuntary delisting rate for the Egyptian initial public offerings (IPOs) issued over the period 1992-2009. Design/methodology/approach - A definition of survival time that considers the date when the new Egyptian listing rules were enforced to track delisting status for each IPO firm for five survival years is relied on. Binary logit regression analysis is used to identify these determinants. Total sample is divided into two subsamples: the first subsample covers the period from 1992 to 2004. It is used to estimate the logit equations and to predict delisting status of firms included in the second subsample, which covers the period from 2005 to 2009. Findings - The probability of involuntary delisting decreases significantly with the increase in firm size, institutional ownership, assets growth rate, operating efficiency, offering size, initial returns and insider ownership. However, it increases significantly in IPO firms with high financial leverage. Based on the estimated logit regression equations, the status of the six firms included in the second subsample are correctly predicted. Practical implications - The results provide several implications for investors, issuing firms and setters of listing rules. Originality/value - This study uses new variables, such as firm type, institutional ownership and listing variables. In addition, several theories are tested and supported.","Accounting, Finance, Economics, Econometrics and Finance (all)","Tanta University","Tanta","Egypt"
"84937430365","2-s2.0-84937430365","Evaluating mobile banking application: Usability dimensions and measurements","Hussain A., Abubakar H.I., Hashim N.B.","56212649500, 56728849800, 16052739400","60002763, 60002763, 60002763","Hussain A.","Conference Proceedings - 6th International Conference on Information Technology and Multimedia at UNITEN: Cultivating Creativity and Enabling Technology Through the Internet of Things, ICIMU 2014","N/A","N/A","136-140","2014-01-01","10.1109/ICIMU.2014.7066618","33","Conference Proceeding","cp","Conference Paper","21101179915","0","https://api.elsevier.com/content/abstract/scopus_id/84937430365","Usability has greatly been considered as one of the significant quality attributes to determine the success of mobile application. Mobile banking application is increasingly recognized as an emergent m-commerce application which dignified to become the giant killer mobile application arena. However, prominent usability evaluation models for mobile applications are too general and do not adequately capture the complexities of interacting with m-banking application platform. Similarly, there are no sufficient descriptions concerning the relationship between phases and appropriate usability measures for a specific application. Some banks do not offer m-banking application, while those that offer have inadequate functionalities and this shows that their interfaces are still insufficient and not user friendly. To date, usability and measurements for mbanking application in particular is very limited or even isolated and this makes usability evaluation of m-banking more of challenging. Consequently, this report proposes to address this matter by proposing a suitable and an appropriate set of usability dimensions and measurements for m-banking evaluation. The systematic literature review was employed to review relevant journals and conference proceedings. Seven hundred and eight papers were downloaded but merely forty nine papers have been selected and fully reviewed/analysed. Five usability dimensions and twelve relevant criteria (sub-dimensions) have been created that can be used to evaluate m-banking application.","Computer Networks and Communications, Computer Science Applications, Information Systems, Software","Universiti Utara Malaysia","Sintok","Malaysia"
"84937232232","2-s2.0-84937232232","Social work in Malaysia","Hatta Z.A., Saad Z.M.","35262159500, 37023484400","60000906, 60002763","Hatta Z.","Social Work in East Asia","N/A","N/A","105-122","2014-01-01","N/A","2","Book","ch","Book Chapter","21100399181","0","https://api.elsevier.com/content/abstract/scopus_id/84937232232","N/A","Social Sciences (all)","Universiti Sains Malaysia","Minden","Malaysia"
"84936101762","2-s2.0-84936101762","Improvement of adaptive GAs and back propagation ANNs performance in condition diagnosis of multiple bearing system using grey relational analysis","Wulandhari L.A., Wibowo A., Desa M.I.","35070806600, 57190940136, 22733659800","60103610, 60002763, 60090601","Wulandhari L.","Computational Intelligence and Neuroscience","16875273","2014","N/A","2014-01-01","10.1155/2014/419743","8","Journal","ar","Article","7000153240","1","https://api.elsevier.com/content/abstract/scopus_id/84936101762","Condition diagnosis of multiple bearings system is one of the requirements in industry field, because bearings are used in many equipment and their failure can result in total breakdown. Conditions of bearings commonly are reflected by vibration signals data. In multiple bearing condition diagnosis, it will involve many types of vibration signals data; thus, consequently, it will involve many features extraction to obtain precise condition diagnosis. However, large number of features extraction will increase the complexity of the diagnosis system. Therefore, in this paper, we presented a diagnosis method which is hybridization of adaptive genetic algorithms (AGAs), back propagation neural networks (BPNNs), and grey relational analysis (GRA) to diagnose the condition of multiple bearings system. AGAs are used in the diagnosis algorithm to determine the best initial weights of BPNNs in order to improve the diagnosis accuracy. In addition, GRA is applied to determine and select the dominant features from the vibration signal data which will provide good diagnosis of multiple bearings system in less features extraction. The experiments results show that AGAs-BPNNs with GRA approaches can increase the accuracy of diagnosis in shorter processing time, compared with the AGAs-BPNNs without the GRA.","Computer Science (all), Neuroscience (all), Mathematics (all)","Bina Nusantara University","Jakarta","Indonesia"
"84934910406","2-s2.0-84934910406","Islamic tourism: An empirical examination of travel motivation and satisfaction in Malaysia","Battour M., Ismail M.N., Battor M., Awais M.","54683503400, 35224847000, 57215551602, 56708274800","60011568; 60029157, 60029157, 60011568; 60014105, 60212344","Battour M.","Current Issues in Tourism","N/A","2014","1-20","2014-01-01","10.1080/13683500.2014.965665","21","Journal","ar","Article","28324","0","https://api.elsevier.com/content/abstract/scopus_id/84934910406","The objectives of this study are to test the relationship between tourism motivations and tourist satisfaction, and to test how ‘Religion’ moderates the relationship. The variable ‘Religion’ is represented by the availability of Islamic norms and practices relevant to tourism at the destination. The results of the partial least square indicate that tourism motivations are significantly and positively related to tourist satisfaction. The results also showed that Religion significantly moderates the relationship between pull motivation and tourist satisfaction. However, the moderating effect of Religion on the relationship between push motivation and tourist satisfaction was not supported.","Geography, Planning and Development, Tourism, Leisure and Hospitality Management","Universiti Malaya | Tanta University","Kuala Lumpur | Tanta","Malaysia | Egypt"
